,Sarcasmo,corrected,corrections,token_count,unique_token_count,nostop_count,sent_count,ner_count,comma,question,exclamation,quotation,organization,caps,person,location,money,time,date,percent,noun,adj,pron,verb,cconj,adv,det,propn,num,part,intj,exclamation_2,noun_2,sent_count_2,exclamation_x_noun,nostop_count_x_intj,noun_x_cconj,texto
212,0,"Porque estaré sin móvil, así que si ves que no eres capaz de ",0,14,13,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,1,4,0,0,0,"porque estar sin movil, asi que si ver que no ser capaz de"
213,0,"Bien amigos, estamos a la mitad de nuestra transmisión de hoy. ¿Quieren aprovechar las ofertas? ¡Llamen ya!",3,23,22,14,3,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,3,3,1,0,0,0,1,16,9,4,0,0,"bien amigo, estar a el mitad de nuestro transmision de hoy. ¿querer aprovechar el oferta? ¡llamen ya!"
214,0,¡Díselo a él!,1,5,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,¡diselo a el!
215,0,¿Qué?,1,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,¿que?
216,0,El señor Slate,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,el señor slate
217,0,"¿Un poco? Nos mandaste a un… espera, nos seguiste hasta aquí",0,15,15,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,1,2,0,0,0,0,0,1,4,0,0,0,"¿uno poco? yo mandastir a uno… esperar, yo seguistar hasta aqui"
218,0,"Vaya, igual de ridículo",0,5,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,"vaya, igual de ridiculo"
219,0,"Ronde, era el que estaba pensando",1,7,7,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,"ronde, ser el que estar pensar"
220,0,Mal y en exceso,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,mal y en exceso
221,0,Y con eso los Brown están listos para batir el balón contra los Broncos,1,14,13,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,2,0,0,0,0,1,1,0,0,1,y con ese el brown estar listo para batir el balon contra el broncos
222,0,"Ahora soy un verbo, Lana. Acepta la idea. Y de paso, cúbreme por favor",0,18,16,13,3,2,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,1,2,1,0,0,0,0,16,9,0,0,4,"ahora ser uno verbo, lana. aceptar el idea. y de paso, cubremir por favor"
223,1,"Gente, escuchen todos. Hay algo que deben saber acerca del sarcasmo bol, es un juego totalmente seguro, sí superseguro, es tan seguro que cada niño de país debería jugarlo",2,34,28,20,2,0,4,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,3,3,1,0,0,1,0,25,4,0,20,0,"gente, escuchen todo. haber algo que deber saber acerca del sarcasmo bol, ser uno juego totalmente seguro, si superseguro, ser tanto seguro que cada niño de pais deber jugar el"
224,0,¿Se ha ido?,1,5,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,¿el haber ir?
225,0,"Pues, venga, subid atrás. Tengo un avión esperando",0,11,10,10,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,1,4,0,0,0,"pues, venir, subid atras. tener uno avion esperar"
226,0,"Pues ahora que lo dices, sí se le veía un poco nervioso",0,13,13,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,1,0,0,0,1,0,0,1,0,5,0,"pues ahora que el decir, si el el ver uno poco nervioso"
227,0,"Sí, Cuenta Sterne. ¿Preguntas?",2,8,8,8,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,4,0,8,0,"si, cuenta sterne. ¿pregunta?"
228,0,Pero creía que era algo racista,0,6,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,pero creer que ser algo racista
229,0,"Fue bueno, Pitón, pero hay que mejorar",1,9,8,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,"ser bueno, piton, pero haber que mejorar"
230,1,¿De dónde? ¿Del coño de tu madre?,0,11,9,8,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,4,0,0,0,¿de donde? ¿del coño de tu madre?
231,0,¿Cómo los llamas?,0,5,5,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,¿como el llama?
232,0,Tendríamos que habernos ido antes,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,tendriar que haberno ir antes
233,0,¿No es el sueño improvisadle?,2,7,7,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,¿no ser el sueño improvisadlir?
234,0,¡Cuenta Sterne!,2,4,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,¡cuenta sterne!
235,0,Que las masticaras primero y se las escupieras en la boca,0,11,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,3,0,0,0,0,0,4,1,0,0,2,que el masticara primero y el el escupiera en el boca
236,0,Y ya estoy haciendo de canguro de que claramente sí es un bebé,0,13,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,1,0,0,0,1,0,4,1,0,4,2,y ya estar hacer de canguro de que claramente si ser uno bebe
237,0,Porque es dónde se producen 80 % de los accidentes domésticos,0,11,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,porque ser donde el producir 80 % de el accidente domestico
238,0,Creía que era la cuija,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,creia que ser el cuija
239,1,Verás Slate. Cuando unos papás se quieren mucho...,1,10,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,1,0,0,0,0,1,4,0,0,0,veras slate. cuando uno papas el querer mucho...
240,0,Tecnología falsa que queríamos que China tuviera. Llevan años estudiando el propulsor de antimateria,1,15,14,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,0,0,1,2,0,0,0,0,9,4,0,0,0,tecnologia falso que querer que china tener. llevar año estudiar el propulsor de antimateria
241,0,Sí,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,si
242,0,"Eres un traidor, hijo de puta",0,7,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,4,1,0,5,0,"ser uno traidor, hijo de puta"
243,0,Pero te lo dije por tu bien,0,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,pero tu el decir por tu bien
244,0,"A ti, te he quitado un punto porque Paz estaba dando a AJ salchichas para comer",1,17,17,9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,1,2,0,0,0,0,4,1,0,0,0,"a tu, tu haber quitar uno punto porque paz estar dar a aj salchicha para comer"
245,0,Perdón es que he visto cómo dispararon a un tío,0,10,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,4,1,0,0,0,perdon ser que haber ver como disparar a uno tio
246,0,"No sé qué le ocurrió, en fin, venimos a buscar unas cosas de la niña. Así que vamos a cogerlas. ¿Maní?",2,27,24,15,3,1,2,1,0,0,0,0,0,0,0,0,0,0,4,0,2,5,0,2,2,0,0,0,0,0,16,9,0,0,0,"no saber que el ocurrir, en fin, venir a buscar uno cosa de el niña. asi que ir a coger el. ¿mani?"
247,0,En los cojines de sofá no he estado,1,8,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,en el cojin de sofa no haber estar
248,0,Y aquí están las malditas animadoras de Denver,1,8,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,y aqui estar el maldita animadora de denver
249,0,¿De quién es esa pistola?,1,7,7,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,¿de quien ser ese pistola?
250,0,No esta mal te voy a poner un siete,1,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,0,0,0,0,1,0,0,0,no este mal tu ir a poner uno siete
251,0,Yo creo que lo he bordado,0,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,yo creer que el haber bordar
252,0,"Recordadme que si ese desgraciado no os mata a todos, lo haga yo",0,14,14,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,1,1,1,0,0,0,0,1,4,0,0,0,"recordadme que si ese desgraciado no tu matar a todo, el hacer yo"
253,0,Pero,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,pero
254,0,Mi salchicha está dura como una flecha,0,7,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,mi salchicha estar duro como uno flecha
255,0,"Además, dudo que hable mucho cuando le haya pegado un tiro en la cara",1,15,15,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,2,2,0,0,0,0,0,4,1,0,0,0,"ademas, dudo que hablar mucho cuando el haber pegar uno tiro en el cara"
256,0,"Rayos, esto es genial, mi semana acaba de mejora mucho",0,12,11,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0,4,4,0,0,0,"rayos, este ser genial, mi semana acabar de mejora mucho"
257,0,"Oh, les encantará. Un deporte en donde solo importa la seguridad. ¿Por qué no le llamamos sarcasmo bol?",1,23,22,15,3,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,2,2,0,0,0,1,0,16,9,0,15,0,"oh, el encantar. uno deporte en donde solo importar el seguridad. ¿por que no el llamar sarcasmo bol?"
258,0,¿Y Woodhouse?,2,4,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,¿y woodhouse?
259,0,¿Cómo es que sigues teniendo dos manos? ¡Hijo de puta!,0,14,14,10,2,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,1,0,0,1,9,4,3,0,0,¿como ser que sigues  tener dos mano? ¡hijo de puta!
260,0,¿Pero el gran juego contra? este sábado,2,9,9,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,4,4,0,0,2,¿pero el gran juego contra? este sabado
261,0,"Con usted, cuesta distinguir",0,5,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,"con usted, costar distinguir"
262,0,"Espera, ¿Argentina no es un aliado nuestro?",0,10,10,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0,0,0,0,1,1,0,0,0,"espera, ¿argentina no ser uno aliado nuestro?"
263,0,"Vale, os voy a explicar todo eso",0,8,8,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,"vale, tu ir a explicar todo ese"
264,0,"Por favor, es un esqueleto de bebé",0,8,8,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,"por favor, ser uno esqueleto de bebe"
265,0,"Idiotas, hijos de puta, conmigo está el presidente de Brasil y su esposa. Y mirad, aquí, sucia, sucia. Toda, todas las armas al suelo",0,32,24,21,3,4,6,0,0,0,0,0,0,0,0,0,0,0,6,2,1,2,2,1,5,2,0,0,0,0,36,9,0,0,12,"idiotas, hijo de puta, conmigo estar el presidente de brasil y su esposa. y mirad, aqui, sucio, sucio. todo, todo el arma al suelo"
266,1,"Hay que ver, qué generoso",0,6,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,"haber que ver, que generoso"
267,0,"No estamos siendo sarcástico papá. ¿Es tan difícil creer que realmente disfrutamos de un juego sin violencia? ¿Te cuesta tanto creer que cuando Cutters dice que la competitividad no puede estar compasiva, está siendo sincero?",2,41,35,23,3,1,1,2,0,0,0,0,0,0,0,0,0,0,4,4,1,5,0,5,2,1,0,0,0,0,16,9,0,0,0,"no estar ser sarcastico papa. ¿ser tanto dificil creer que realmente disfrutar de uno juego sin violencia? ¿tu costar tanto creer que cuando cutters decir que el competitividad no poder estar compasivo, estar ser sincero?"
268,1,"Perdón, perdón, momento, no debo ser sarcástico. Volveré a intentar. Escuchen todos, si permiten que sus hijos jueguen a sarcasmo bol, son unos genios.",1,32,25,22,3,2,5,0,0,0,0,0,0,0,0,0,0,0,7,1,1,5,0,1,2,0,0,0,0,0,49,9,0,0,0,"perdon, perdon, momento, no deber ser sarcastico. volver a intentar. escuchen todo, si permitir que su hijo jugar a sarcasmo bol, ser uno genio."
269,0,¿Practicar un lunes? ¡Justo lo que yo quería hacer!,0,13,13,8,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,1,1,0,0,0,0,1,1,4,1,0,0,¿practicar uno lunes? ¡justo el que yo querer hacer!
270,0,"Lana, supongo que era una analogía deportiva para hacernos de menos, pero aceptamos la misión. ¿Verdad Sterling?",0,22,21,14,2,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,1,2,3,0,0,0,0,4,4,0,0,2,"lana, suponer que ser uno analogia deportivo para hacer yo de menos, pero aceptar el mision. ¿verdad sterling?"
271,0,Y por qué tienes el botiquín en la barra,0,9,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,2,0,0,0,0,0,4,1,0,0,2,y por que tener el botiquin en el barra
272,0,Romperé el cristal,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,romper el cristal
273,0,"Amigo, es superguay",1,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,"amigo, ser superguay"
274,0,"Es cierto, Eric me dice que debería ser una mujer por lo malo que soy",0,16,15,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,1,1,0,0,0,0,1,1,0,0,0,"ser cierto, eric yo decir que deber ser uno mujer por el malo que ser"
275,0,Alguien está en la cabeza de todo esto y alguien tiene que pagar. Solo estoy pidiendo una maldita retribución para mi maldito abuelo,0,24,24,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,1,0,4,1,0,0,0,0,9,4,0,0,3,alguien estar en el cabeza de todo este y alguien tener que pagar. solo estar pedir uno maldito retribucion para mi maldito abuelo
276,0,Literalmente,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,literalmente
277,0,"Me figuro que mientras te mato a golpes literalmente, espera, sí literalmente, la mano gigante cambiará mi selector de medio cañero a mega cañero",1,27,22,17,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,0,2,2,0,1,0,1,0,16,1,0,17,0,"yo figurar que mientras tu mato a golpe literalmente, esperar, si literalmente, el mano gigante cambiar mi selector de medio cañero a mega cañero"
278,0,"Pues claro, es un cíborg, seguro que la clave era...",0,13,12,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,4,1,0,0,0,"pues claro, ser uno ciborg, seguro que el clave ser..."
279,0,¿Hablando de qué?,0,5,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,¿hablar de que?
280,0,"Joder, Archero",1,3,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,"joder, archero"
281,0,De verdad en la buena,0,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,de verdad en el buen
282,0,¿Y no crees que parecemos recién salidos de un culebrón brasileño?,1,13,13,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,1,0,0,0,0,0,1,1,0,0,1,¿y no crees que parezar recien salido de uno culebron brasileño?
283,0,Mejor me voy,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,mejor yo ir
284,0,¿Cómo se pierde un bebé?,0,7,7,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,¿como el perder uno bebe?
285,0,"Por Dios, pibe, ya te oigo",0,8,7,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,"por dios, pibe, ya tu oir"
286,0,"Cartean, eres idiota",1,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"cartean, ser idiota"
287,0,Qué esmeralda le gusta,0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,que esmeralda el gustar
288,0,"Vivian, acabas de conseguir un regalo. ¿Cómo es tu apellido, corazón?",1,16,15,11,2,1,2,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,2,1,0,0,0,0,9,4,0,0,0,"vivian, acaba de conseguir uno regalo. ¿como ser tu apellido, corazon?"
289,0,"De acuerdo, de siete capas, pero esto es mi mejor oferta",0,13,12,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,1,0,1,0,0,0,9,4,0,0,3,"de acuerdo, de siete capa, pero este ser mi mejor oferta"
290,0,Eso no es excusa... ¿Espera esa es tu excusa?,1,12,10,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,1,0,0,0,0,0,4,1,0,0,0,ese no ser excusa... ¿esperar ese ser tu excusa?
291,0,¿Más joven?,1,4,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,¿mas joven?
292,0,Busca ya una botella de la cremosidad de Cutters,1,9,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,1,0,0,0,0,4,1,0,0,0,busca ya uno botella de el cremosidad de cutters
293,0,¿Por qué no te callas?,0,7,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,¿por que no tu calla?
294,0,¿Dónde se comprará la leche materna?,1,8,8,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,¿donde el comprar el leche materno?
295,0,Y no es lo que quiero decir yo,0,8,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,y no ser el que querer decir yo
296,0,Eres él que está desangrando,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,eres el que estar desangrar
297,0,Es viernes por la noche. ¿Por qué coño hay gente aquí todavía?,2,15,15,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,1,0,0,0,1,0,9,4,0,9,0,ser viernes por el noche. ¿por que coño haber gente aqui todavia?
298,0,"Civil, ponle a cría salvo",1,6,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,"civil, ponle a cria salvo"
299,0,"Bueno, yo lo llamaría un éxito relativo",0,8,8,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,1,0,1,1,0,5,0,"bueno, yo el llamar uno exito relativo"
300,0,"¿Entonces, llamemos a ? Para decirles que nos retiramos",2,11,11,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,"¿entonces, llamemos a ? para decir el que yo retirir"
301,0,"¡Idiota, todavía no come sólidos!",1,8,8,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,1,0,6,0,"¡idiota, todavia no comar solido!"
302,0,No Kane con K sino,0,5,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,no kane con k sino
303,0,¿Cómo dices?,1,4,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,¿como decir?
304,0,"De la pequeña J, ha desaparecido",0,7,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,"de el pequeño j, haber desaparecer"
305,0,¿Mm? ¡Oh!,1,6,6,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,12,0,¿mm? ¡oh!
306,0,"Sí, es muchísimo pedir",0,5,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,4,0,"si, ser muchisimo pedir"
307,1,"Ah, bien hecho, árbitros del juego",0,8,7,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,4,1,0,5,0,"ah, bien hecho, arbitro del juego"
308,0,"Porque resulta que conocéis a la gente en cuestión. ¿Eh, le importa?",0,16,16,11,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,0,0,0,1,0,4,4,0,11,0,"porque resultar que conoceis a el gente en cuestion. ¿eh, el importar?"
309,0,Y qué significa,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,y que significar
310,1,¿Qué misión? ¿Vender tecnología militar confidencial a los chinos?,0,13,11,11,2,1,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,2,0,0,0,0,0,9,4,0,0,0,¿que mision? ¿vender tecnologia militar confidencial a el chino?
311,0,"Sí, Lana, ahora si tú me disculpas necesito atención médica con bastante urgencia, por tu culpa",0,19,17,11,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,1,2,1,0,0,1,0,16,4,0,11,0,"si, lana, ahora si tu yo disculpa necesitar atencion medico con bastante urgencia, por tu culpa"
312,0,Estaba teniendo un sueño feliz con una chica y…,0,10,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,2,0,0,0,0,0,4,1,0,0,2,estar tener uno sueño feliz con uno chica y…
313,0,"Cuarenta y dos, rojo trece, pensamientos felices, felices para todos",0,13,10,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,3,0,0,0,4,1,0,0,2,"cuarenta y dos, rojo trece, pensamiento feliz, feliz para todo"
314,0,"Como comisionado de NFL, me entusiasma ver que la juventud de nuestro país acepta el sarcasmo bol sobre el futbol tradicional. ¿Pero, por qué detenernos allí? Como futbol es de bárbaros, nosotros deberíamos cambiar también. Le demos la bienvenida al nuevo entrenador de Broncos de Denver, Brandy Marso. Felicitaciones Marso, buen trabajo",5,62,47,39,5,5,5,1,0,0,0,0,0,0,0,0,0,0,11,3,4,6,1,2,5,7,0,0,0,0,121,25,0,0,11,"como comisionado de nfl, yo entusiasmir ver que el juventud de nuestro pais aceptar el sarcasmo bol sobre el futbol tradicional. ¿pero, por que detener yo alli? como futbol ser de barbaro, yo debeer cambiar tambien. el demos el bienvenida al nuevo entrenador de broncos de denver, brandy marso. felicitaciones marso, buen trabajo"
315,0,"¿Bien, qué haces aquí para empezar?",0,9,9,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,"¿bien, que hacer aqui para empezar?"
316,0,"Eh, oigan. No puedo creer lo que oigo. Practicamos y preparamos para este juego y quieren rendirse.",0,21,18,14,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,2,1,1,1,0,0,0,0,1,9,0,0,2,"eh, oigan. no poder creer el que oir. practicamo y preparamo para este juego y querer rendir el."
317,0,"Porque sí, imbécil, resumiendo nos has cerrado en la limusina de las narices",0,15,14,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,2,0,0,0,1,0,4,1,0,9,0,"porque si, imbecil, resumir yo haber cerrar en el limusina de el nariz"
318,0,"Por lo menos Woodhouse, sí",1,6,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,3,0,"por el menos woodhouse, si"
319,0,¿Por qué me pegas?,1,6,6,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,¿por que yo pegar?
320,0,Muy buen negocio. Es muy listo,0,7,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,mucho buen negocio. ser mucho listo
321,0,"Oye, lo de la mamada",0,6,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"oye, el de el mamada"
322,0,"Sea cual sea la misión, ISIS está a la altura. Somos profesionales y",1,15,14,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,2,1,0,0,0,0,9,9,0,0,3,"ser cual ser el mision, isis estar a el altura. ser profesional y"
323,0,"Cállate, vosotros sacad a AJ y dejadme a mí el resto",0,12,11,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,1,1,0,0,0,0,1,1,0,0,1,"callate, vosotro sacad a aj y dejadme a yo el resto"
324,0,¿Qué tenéis el disco?,1,6,6,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,¿que teneis el disco?
